Role	Rank	Last_word	pos	case	gender	animacy	number	link_name	t	r
инструмент	периферия	ветром	S	ins	m	inan	sg	dobj	weather	abstr
инструмент	периферия	них	SPRO	acc	pl	3p	acc	dobj		pers
инструмент	периферия	пером	S	ins	n	inan	sg	nmod		concr
инструмент	периферия	душой	S	ins	f	inan	sg	dobj		concr
инструмент	периферия	искрами	S	ins	f	inan	pl	dobj	pers	concr
инструмент	периферия	кровью	S	ins	inan	f	sg	conj	liq stuff	concr
инструмент	периферия	собою	SPRO	ins				dobj		ref
инструмент	периферия	ветках	S	loc	f	inan	pl	conj		concr
инструмент	периферия	травой	S	ins	f	inan	sg	nmod	plant	concr
инструмент	объект	которых	APRO	loc				nmod	ord	rel
инструмент	периферия	руками	S	ins	f	inan	pl	nmod		concr
инструмент	периферия	складками	S	ins	f	inan	pl	nmod	form	concr
инструмент	периферия	единицах	S	loc	f	inan	pl	nmod	ciph	concr
инструмент	периферия	отраслях	S	loc	f	inan	pl	nmod		concr
инструмент	периферия	карандашом	S	ins	m	inan	sg	nmod:agent	tool:instr	concr
инструмент	периферия	рукой	S	ins	f	inan	sg	dobj		concr
инструмент	периферия	безлюдьем	S	ins	n	inan	sg	nmod		abstr
инструмент	периферия	щёткой	S	ins	f	inan	sg	nmod	tool:instr	concr
инструмент	периферия	полотенцем	S	ins	n	inan	sg	nmod	linen tool	concr
инструмент	объект	память	S	acc	f	inan	sg	dobj	ment	abstr
инструмент	периферия	средствами	S	ins	n	inan	pl	nmod		abstr
инструмент	периферия	зайчишкой	S	ins	m	anim	sg	nmod	animal	concr
инструмент	периферия	парашютом	S	ins	m	inan	sg	dobj	tool	concr
инструмент	периферия	фартуком	S	ins	m	inan	sg	nmod	tool	concr
инструмент	периферия	диагональю	S	ins	f	inan	sg	nmod		concr
инструмент	периферия	комбайне	S	loc	m	inan	sg	nmod	tool:device	concr
инструмент	периферия	дробью	S	ins	f	inan	sg	nmod:agent	tool:shell sound	abstr concr
инструмент	периферия	флейте	S	loc	f	inan	sg	nmod	tool:mus	concr
инструмент	периферия	структуре	S	loc	f	inan	sg	nmod		abstr
инструмент	периферия	реалистиком	S	ins	m	anim	sg	nmod		
инструмент	периферия	языке	S	loc	m	inan	sg	nmod		concr abstr
инструмент	периферия	загадками	S	ins	f	inan	pl	dobj	ment	abstr
инструмент	периферия	поддёв	S	acc	m	inan	sg	nmod		
инструмент	периферия	штыком	S	ins	m	inan	sg	nmod	tool:weapon	concr
инструмент	периферия	лицом	S	ins	n	inan	sg	conj		concr
инструмент	периферия	подолом	S	ins	m	inan	sg	nmod		concr
инструмент	периферия	стороной	S	ins	f	inan	sg	nmod	space	concr
инструмент	периферия	ногой	S	ins	f	inan	sg	nmod		concr
инструмент	объект	подполковника	S	acc	m	anim	sg	appos	hum armpos	concr
инструмент	периферия	отрубями	S	ins				nmod	stuff	concr
инструмент	периферия	грязью	S	ins	f	inan	sg	nmod	stuff	concr
инструмент	периферия	распоряжение	S	acc	n	inan	sg	dobj	speech	abstr
инструмент	периферия	путём	S	ins	m	inan	sg	nmod	space	concr
инструмент	периферия	частями	S	ins	f	inan	pl	conj		concr
инструмент	периферия	чем	SPRO	ins	n	sg	ins	nmod		rel
инструмент	периферия	самолётами	S	ins	m	inan	pl	nmod	tool:transp	concr
инструмент	периферия	травой	S	ins	f	inan	sg	nmod	plant	concr
инструмент	периферия	кулаком	S	ins	m	inan	sg	nmod	hum	concr
инструмент	периферия	раствором	S	ins	m	inan	sg	nmod	stuff liq space	abstr concr
инструмент	периферия	словами	S	ins	n	inan	pl	parataxis	word	concr abstr
инструмент	периферия	глаз	S	acc	m	inan	sg	nmod		concr
инструмент	периферия	подачей	S	ins	f	inan	sg	nmod	poss	abstr
инструмент	периферия	усилиями	S	ins	n	inan	pl	nmod		abstr
инструмент	периферия	электроплитке	S	loc	f	inan	sg	nmod	tool:device	concr
инструмент	периферия	текстом	S	ins	m	inan	sg	dobj	text	concr
инструмент	периферия	ход	S	acc	m	inan	sg	dobj	move	abstr
инструмент	периферия	ремнём	S	ins	m	inan	sg	appos	tool access	concr
инструмент	периферия	утюгом	S	ins	m	inan	sg	dobj	tool:device	concr
инструмент	периферия	печах	S	loc	f	inan	pl	nmod	tool:device	concr
инструмент	периферия	победой	S	ins	f	inan	sg	dobj		abstr
инструмент	периферия	чулках	S	loc	m	inan	pl	nmod	tool:cloth	concr
инструмент	периферия	лице	S	loc	n	inan	sg	nmod		concr
инструмент	периферия	мордочкой	S	ins	f	inan	sg	nmod		concr
инструмент	объект	совесть	S	acc	f	inan	sg	nsubj		abstr
инструмент	периферия	глазищами	S	ins	m	inan	pl	dobj		concr
инструмент	периферия	примерах	S	loc	m	inan	pl	nmod	ment	abstr
инструмент	периферия	носком	S	ins	m	inan	sg	nmod		concr
инструмент	периферия	слюной	S	ins	f	inan	sg	dobj	stuff liq	concr
инструмент	периферия	подсознании	S	loc	n	inan	sg	nmod	ment psych	abstr
инструмент	периферия	расположением	S	ins	n	inan	sg	nmod		abstr
инструмент	периферия	руками	S	ins	f	inan	pl	nmod		concr
инструмент	периферия	приёмом	S	ins	m	inan	sg	nmod		abstr
инструмент	периферия	силой	S	ins	f	inan	sg	nmod	pers param	abstr concr
инструмент	периферия	топором	S	ins	m	inan	sg	dobj	tool:instr	concr
инструмент	периферия	парами	S	ins	f	inan	pl	nmod:agent		concr
инструмент	периферия	гневом	S	ins	m	inan	sg	dobj		abstr
инструмент	периферия	газетой	S	ins	f	inan	sg	conj	media text	concr
инструмент	периферия	министра	S	acc	m	anim	sg	dobj	hum	concr
инструмент	периферия	кусочек	S	acc	m	inan	sg	dobj		concr
инструмент	периферия	масле	S	loc	n	inan	sg	nmod	stuff	concr
инструмент	периферия	копытами	S	ins	n	inan	pl	nmod:agent		concr
инструмент	периферия	им	SPRO	ins	sg	m	3p	nmod:agent		pers
инструмент	контролер согласования	средства	S	acc	n	inan	pl	nsubj		abstr
инструмент	объект	барабаны	S	acc	m	inan	pl	nmod	tool:mus	concr
инструмент	периферия	ножом	S	ins	m	inan	sg	nmod	tablesetting tool:instr	concr
инструмент	периферия	штаны	S	acc				conj	tool:cloth	concr
инструмент	периферия	мне	SPRO	loc	sg	anim	1p	nmod		pers
инструмент	периферия	поклонами	S	ins	m	inan	pl	nmod	loc:body	abstr
инструмент	периферия	приобретениями	S	ins	n	inan	pl	nmod	poss	abstr
инструмент	периферия	себе	SPRO	loc				nmod		ref
причина	объект	песок	S	acc	m	inan	sg	conj	stuff	concr
причина	периферия	этим	APRO	ins	m	sg	ins	det		dem
причина	периферия	это	SPRO	acc	n	sg	acc	dobj		dem
причина	периферия	интерес	S	acc	m	inan	sg	dobj	ment	abstr
причина	периферия	слове	S	loc	inan	n	sg	nmod	word	abstr concr
причина	периферия	деятельность	S	acc	f	inan	sg	dobj		abstr
причина	периферия	арафата	S	acc	famn	m	anim	dobj	hum famn	propn
причина	периферия	курфюрста	S	acc	m	anim	sg	nmod	hum	concr
причина	периферия	что	SPRO	acc	n	sg	acc	dobj		rel
причина	периферия	кого	SPRO	acc	m	sg	acc	dobj		rel
причина	периферия	смертью	S	ins	f	inan	sg	nmod	physiol be:disapp	abstr
причина	периферия	солнцем	S	ins	n	inan	sg	nmod:agent	astr space	concr
причина	периферия	па	S	acc	n	inan	0	dobj		abstr
причина	периферия	сочинение	S	acc	n	inan	sg	nmod	ment be:appear	abstr
причина	периферия	толстовство	S	acc	n	inan	sg	dobj		abstr
причина	периферия	коллекцией	S	ins	f	inan	sg	conj		concr
причина	периферия	остроумием	S	ins	n	inan	sg	nmod	humq	abstr
причина	объект	вас	SPRO	acc	pl	2p	acc	dobj		pers
причина	периферия	свидание	S	acc	n	inan	sg	dobj		abstr
причина	объект	макароны	S	acc				dobj	food	concr
причина	периферия	откровенностью	S	ins	f	inan	sg	conj	humq	abstr
причина	периферия	него	SPRO	acc	n	sg	3p	nmod		pers
причина	периферия	выражениями	S	ins	n	inan	pl	nmod	speech	abstr
причина	периферия	железом	S	ins	n	inan	sg	conj	stuff	concr
причина	периферия	запахом	S	ins	m	inan	sg	nmod	space smell	abstr concr
причина	периферия	то	SPRO	acc	n	sg	acc	nmod		dem
причина	объект	ясность	S	acc	f	inan	sg	conj		abstr
причина	периферия	присутствием	S	ins	inan	n	sg	nmod		abstr
причина	периферия	предложение	S	acc	n	inan	sg	dobj	speech	abstr
причина	объект	подделки	S	acc	f	inan	pl	dobj	impact:creat	abstr
причина	периферия	динамичностью	S	ins	f	inan	sg	dobj		abstr
причина	периферия	кислородом	S	ins	m	inan	sg	nmod	stuff	concr
причина	периферия	злодейство	S	acc	n	inan	sg	nmod		abstr
причина	периферия	ничем	SPRO	ins	n	sg	ins	nmod		neg
причина	периферия	тем	SPRO	ins	n	sg	ins	ROOT		dem
причина	периферия	работами	S	ins	f	inan	pl	conj		abstr
причина	периферия	маме	S	loc	f	anim	sg	nmod	hum:kin	concr
